step,train_loss,train_accuracy,train_mean_token_accuracy
1470,0.2069592922925949,-1,0.90625
1471,0.5854372978210449,-1,0.71875
1472,0.268667995929718,-1,0.875
1473,0.2719167470932007,-1,0.875
1474,0.1866132915019989,-1,0.9375
1475,0.3210935890674591,-1,0.84375
1476,0.17075906693935394,-1,0.9375
1477,0.11376924812793732,-1,0.96875
1478,0.47291579842567444,-1,0.8125
1479,0.32540732622146606,-1,0.8125
1480,0.27360379695892334,-1,0.875
1481,0.08861618489027023,-1,0.96875
1482,0.33769434690475464,-1,0.8125
1483,0.34217244386672974,-1,0.84375
1484,0.26282602548599243,-1,0.84375
1485,0.254949688911438,-1,0.875
1486,0.27006393671035767,-1,0.875
1487,0.3338870108127594,-1,0.875
1488,0.2371593564748764,-1,0.9375
1489,0.4255499839782715,-1,0.78125
1490,0.3436601758003235,-1,0.84375
1491,0.29785704612731934,-1,0.84375
1492,0.4720999002456665,-1,0.75
1493,0.1675790548324585,-1,0.90625
1494,0.183503657579422,-1,0.9375
1495,0.2671602964401245,-1,0.90625
1496,0.5194246768951416,-1,0.75
1497,0.29103827476501465,-1,0.875
1498,0.42559176683425903,-1,0.75
1499,0.3067152202129364,-1,0.875
1500,0.2683505415916443,-1,0.90625
1501,0.5596969723701477,-1,0.71875
1502,0.2741195559501648,-1,0.84375
1503,0.367529034614563,-1,0.8125
1504,0.1823025345802307,-1,0.96875
1505,0.29702091217041016,-1,0.84375
1506,0.19542640447616577,-1,0.9375
1507,0.4751158356666565,-1,0.8125
1508,0.23202906548976898,-1,0.875
1509,0.489425390958786,-1,0.84375
1510,0.19813422858715057,-1,0.90625
1511,0.37187832593917847,-1,0.84375
1512,0.4653048515319824,-1,0.8125
1513,0.2722187936306,-1,0.875
1514,0.4526660144329071,-1,0.8125
1515,0.23152503371238708,-1,0.90625
1516,0.17892438173294067,-1,0.875
1517,0.3104943633079529,-1,0.84375
1518,0.2912103235721588,-1,0.90625
1519,0.4507077932357788,-1,0.8125
1520,0.3114393949508667,-1,0.875
1521,0.28937190771102905,-1,0.875
1522,0.23038572072982788,-1,0.9375
1523,0.179846853017807,-1,1
1524,0.26616859436035156,-1,0.9375
1525,0.32984545826911926,-1,0.8125
1526,0.11820240318775177,-1,0.96875
1527,0.2666320204734802,-1,0.875
1528,0.2431543618440628,-1,0.90625
1529,0.11228011548519135,-1,1
1530,0.17275205254554749,-1,0.9375
1531,0.31686073541641235,-1,0.875
1532,0.20493444800376892,-1,0.9375
1533,0.33200550079345703,-1,0.84375
1534,0.2261335253715515,-1,0.875
1535,0.25375863909721375,-1,0.8125
1536,0.5109238028526306,-1,0.8125
1537,0.22043368220329285,-1,0.90625
1538,0.28868013620376587,-1,0.90625
1539,0.23298104107379913,-1,0.90625
1540,0.3532964587211609,-1,0.875
1541,0.43289488554000854,-1,0.78125
1542,0.2303755134344101,-1,0.90625
1543,0.3175640404224396,-1,0.84375
1544,0.4557082951068878,-1,0.78125
1545,0.27749404311180115,-1,0.84375
1546,0.10937142372131348,-1,1
1547,0.48742347955703735,-1,0.78125
1548,0.4059782028198242,-1,0.8125
1549,0.6654988527297974,-1,0.78125
1550,0.24874219298362732,-1,0.84375
1551,0.24338653683662415,-1,0.9375
1552,0.4057008624076843,-1,0.875
1553,0.22567081451416016,-1,0.9375
1554,0.22497153282165527,-1,0.90625
1555,0.36397647857666016,-1,0.75
1556,0.25823497772216797,-1,0.90625
1557,0.2571040689945221,-1,0.875
1558,0.23459415137767792,-1,0.9375
1559,0.47062844038009644,-1,0.84375
1560,0.24556785821914673,-1,0.9375
1561,0.7752094268798828,-1,0.6875
1562,0.26129966974258423,-1,0.875
1563,0.2765280306339264,-1,0.90625
1564,0.2843843400478363,-1,0.875
1565,0.375590980052948,-1,0.71875
1566,0.19421513378620148,-1,0.90625
1567,0.3563854396343231,-1,0.875
1568,0.4889541268348694,-1,0.71875
1569,0.11964572966098785,-1,1
1570,0.30851829051971436,-1,0.875
1571,0.2723613679409027,-1,0.875
1572,0.3118536174297333,-1,0.84375
1573,0.13192686438560486,-1,0.96875
1574,0.27351662516593933,-1,0.84375
1575,0.2315307855606079,-1,0.9375
1576,0.23924897611141205,-1,0.875
1577,0.21725884079933167,-1,0.90625
1578,0.29584944248199463,-1,0.875
1579,0.47809094190597534,-1,0.75
1580,0.24518032371997833,-1,0.875
1581,0.24790441989898682,-1,0.84375
1582,0.5335893630981445,-1,0.84375
1583,0.17307321727275848,-1,0.9375
1584,0.13134539127349854,-1,0.9375
1585,0.19204238057136536,-1,0.90625
1586,0.3223470151424408,-1,0.84375
1587,0.1667172908782959,-1,0.9375
1588,0.3544367253780365,-1,0.78125
1589,0.2617070972919464,-1,0.875
1590,0.16624614596366882,-1,0.90625
1591,0.22840909659862518,-1,0.90625
1592,0.5687945485115051,-1,0.8125
1593,0.25570619106292725,-1,0.90625
1594,0.2346242070198059,-1,0.9375
1595,0.2994832396507263,-1,0.875
1596,0.23924466967582703,-1,0.84375
1597,0.1918226182460785,-1,0.9375
1598,0.3083203434944153,-1,0.84375
1599,0.1121055856347084,-1,0.96875
1600,0.5695700645446777,-1,0.78125
1601,0.4204377830028534,-1,0.84375
1602,0.3225462734699249,-1,0.875
1603,0.31274330615997314,-1,0.84375
1604,0.2011118233203888,-1,0.90625
1605,0.3527511954307556,-1,0.90625
1606,0.29989123344421387,-1,0.875
1607,0.1664651334285736,-1,0.9375
1608,0.15989649295806885,-1,0.90625
1609,0.33885157108306885,-1,0.84375
1610,0.28996366262435913,-1,0.875
1611,0.19561834633350372,-1,0.875
1612,0.1901891976594925,-1,0.9375
1613,0.27871403098106384,-1,0.90625
1614,0.2699374258518219,-1,0.875
1615,0.32029563188552856,-1,0.84375
1616,0.31340691447257996,-1,0.84375
1617,0.2187562882900238,-1,0.9375
1618,0.19324934482574463,-1,0.9375
1619,0.27181556820869446,-1,0.9375
1620,0.1805538386106491,-1,0.875
1621,0.2253306806087494,-1,0.90625
1622,0.10651705414056778,-1,1
1623,0.1820480078458786,-1,0.90625
1624,0.17725595831871033,-1,0.9375
1625,0.31329602003097534,-1,0.90625
1626,0.21865704655647278,-1,0.9375
1627,0.39841413497924805,-1,0.875
1628,0.41639310121536255,-1,0.78125
1629,0.3916957378387451,-1,0.8125
1630,0.4133915305137634,-1,0.8125
1631,0.20840758085250854,-1,0.9375
1632,0.22297534346580505,-1,0.875
1633,0.1679488718509674,-1,0.9375
1634,0.13609309494495392,-1,0.9375
1635,0.3020082414150238,-1,0.90625
1636,0.195765420794487,-1,0.90625
1637,0.24625496566295624,-1,0.90625
1638,0.358892560005188,-1,0.8125
1639,0.24461042881011963,-1,0.9375
1640,0.2619476020336151,-1,0.875
1641,0.19899065792560577,-1,0.9375
1642,0.3089953064918518,-1,0.84375
1643,0.28990626335144043,-1,0.90625
1644,0.24612292647361755,-1,0.90625
1645,0.3043583631515503,-1,0.875
1646,0.23926353454589844,-1,0.875
1647,0.4410456418991089,-1,0.78125
1648,0.33716467022895813,-1,0.8125
1649,0.18791934847831726,-1,0.90625
1650,0.36522120237350464,-1,0.84375
1651,0.2876470983028412,-1,0.90625
1652,0.28098320960998535,-1,0.875
1653,0.3972986340522766,-1,0.84375
1654,0.20943844318389893,-1,0.90625
1655,0.20230799913406372,-1,0.875
1656,0.17126062512397766,-1,1
1657,0.4033621549606323,-1,0.78125
1658,0.29820290207862854,-1,0.875
1659,0.3956540822982788,-1,0.84375
1660,0.22218653559684753,-1,0.90625
1661,0.17711958289146423,-1,0.9375
1662,0.13579943776130676,-1,0.96875
1663,0.24292375147342682,-1,0.875
1664,0.41968777775764465,-1,0.875
1665,0.20225292444229126,-1,0.9375
1666,0.20007801055908203,-1,0.90625
1667,0.2144826352596283,-1,0.9375
1668,0.3701523542404175,-1,0.84375
1669,0.25589627027511597,-1,0.90625
1670,0.20285341143608093,-1,0.90625
1671,0.13419534265995026,-1,0.96875
1672,0.4124138355255127,-1,0.84375
1673,0.47724127769470215,-1,0.84375
1674,0.17619630694389343,-1,0.96875
1675,0.3308500647544861,-1,0.875
1676,0.29610922932624817,-1,0.875
1677,0.2317984700202942,-1,0.90625
1678,0.3356917202472687,-1,0.875
1679,0.22052380442619324,-1,0.90625
1680,0.13138267397880554,-1,0.96875
1681,0.23069508373737335,-1,0.875
1682,0.42185258865356445,-1,0.71875
1683,0.42455345392227173,-1,0.84375
1684,0.3807784914970398,-1,0.78125
1685,0.30121904611587524,-1,0.84375
1686,0.3285386860370636,-1,0.875
1687,0.304368793964386,-1,0.875
1688,0.20374567806720734,-1,0.875
1689,0.2728886604309082,-1,0.875
1690,0.2369844913482666,-1,0.875
1691,0.28235238790512085,-1,0.875
1692,0.3132493793964386,-1,0.84375
1693,0.2618057131767273,-1,0.90625
1694,0.30544957518577576,-1,0.875
1695,0.34515655040740967,-1,0.8125
1696,0.3049420118331909,-1,0.875
1697,0.2799398899078369,-1,0.875
1698,0.2537733018398285,-1,0.90625
1699,0.12933552265167236,-1,0.9375
1700,0.25679880380630493,-1,0.875
1701,0.3424423933029175,-1,0.84375
1702,0.3153564929962158,-1,0.8125
1703,0.12235560268163681,-1,1
1704,0.27424460649490356,-1,0.84375
1705,0.2652360796928406,-1,0.875
1706,0.18708574771881104,-1,0.90625
1707,0.3326076567173004,-1,0.84375
1708,0.32039257884025574,-1,0.84375
1709,0.23940688371658325,-1,0.90625
1710,0.4699091613292694,-1,0.84375
1711,0.2720228433609009,-1,0.90625
1712,0.3312491774559021,-1,0.84375
1713,0.1659621000289917,-1,0.9375
1714,0.35541296005249023,-1,0.84375
1715,0.3407880663871765,-1,0.84375
1716,0.2388381063938141,-1,0.9375
1717,0.33283740282058716,-1,0.8125
1718,0.28009504079818726,-1,0.90625
1719,0.34357091784477234,-1,0.9375
1720,0.269363671541214,-1,0.875
1721,0.3670825958251953,-1,0.84375
1722,0.5061090588569641,-1,0.84375
1723,0.30481815338134766,-1,0.9375
1724,0.49360495805740356,-1,0.75
1725,0.2511447072029114,-1,0.9375
1726,0.17442384362220764,-1,0.90625
1727,0.2894345223903656,-1,0.875
1728,0.5336024165153503,-1,0.8125
1729,0.4259342551231384,-1,0.78125
1730,0.12474751472473145,-1,1
1731,0.2913818061351776,-1,0.84375
1732,0.32110685110092163,-1,0.78125
1733,0.47589653730392456,-1,0.78125
1734,0.15976157784461975,-1,0.90625
1735,0.2640102505683899,-1,0.90625
1736,0.36918890476226807,-1,0.78125
1737,0.150779128074646,-1,0.96875
1738,0.28623682260513306,-1,0.875
1739,0.2684548497200012,-1,0.84375
1740,0.17853346467018127,-1,0.9375
1741,0.14666593074798584,-1,0.90625
1742,0.2457761913537979,-1,0.90625
1743,0.33414149284362793,-1,0.90625
1744,0.20622318983078003,-1,0.90625
1745,0.4179929792881012,-1,0.75
1746,0.261400043964386,-1,0.90625
1747,0.17309899628162384,-1,0.875
1748,0.20107686519622803,-1,0.9375
1749,0.19591182470321655,-1,0.9375
1750,0.26922836899757385,-1,0.875
1751,0.4640507102012634,-1,0.75
1752,0.5440055131912231,-1,0.84375
1753,0.23402345180511475,-1,0.9375
1754,0.21324262022972107,-1,0.90625
1755,0.10052859783172607,-1,0.96875
1756,0.2561097741127014,-1,0.90625
1757,0.23518426716327667,-1,0.96875
1758,0.2614491879940033,-1,0.875
1759,0.32071998715400696,-1,0.84375
1760,0.42678818106651306,-1,0.78125
1761,0.19721849262714386,-1,0.9375
1762,0.29089367389678955,-1,0.875
1763,0.2138863503932953,-1,0.875
1764,0.4192875921726227,-1,0.8125
1765,0.23963502049446106,-1,0.90625
1766,0.2253337949514389,-1,0.9375
1767,0.13078516721725464,-1,0.9375
1768,0.23823754489421844,-1,0.875
1769,0.3471831679344177,-1,0.84375
1770,0.09833793342113495,-1,1
1771,0.42220011353492737,-1,0.84375
1772,0.15598829090595245,-1,0.96875
1773,0.39338552951812744,-1,0.90625
1774,0.35609114170074463,-1,0.84375
1775,0.18418198823928833,-1,0.9375
1776,0.3831506371498108,-1,0.90625
1777,0.25576430559158325,-1,0.90625
1778,0.2042069286108017,-1,0.9375
1779,0.2695000171661377,-1,0.90625
1780,0.23126554489135742,-1,0.875
1781,0.3001282811164856,-1,0.875
1782,0.4343468248844147,-1,0.8125
1783,0.3381596803665161,-1,0.875
1784,0.2779802680015564,-1,0.90625
1785,0.2799103856086731,-1,0.9375
1786,0.16186118125915527,-1,0.9375
1787,0.4428088366985321,-1,0.8125
1788,0.06981340050697327,-1,1
1789,0.2816833257675171,-1,0.9375
1790,0.22224360704421997,-1,0.90625
1791,0.2876579761505127,-1,0.875
1792,0.4901489019393921,-1,0.78125
1793,0.3317405581474304,-1,0.875
1794,0.27822640538215637,-1,0.90625
1795,0.21743547916412354,-1,0.90625
1796,0.33239153027534485,-1,0.84375
1797,0.4859551787376404,-1,0.78125
1798,0.2899942398071289,-1,0.90625
1799,0.2343631386756897,-1,0.96875
1800,0.3877200782299042,-1,0.8125
1801,0.28694891929626465,-1,0.90625
1802,0.18933632969856262,-1,0.90625
1803,0.17934352159500122,-1,0.9375
1804,0.27229225635528564,-1,0.84375
1805,0.11708375811576843,-1,0.96875
1806,0.49195221066474915,-1,0.875
1807,0.246849924325943,-1,0.90625
1808,0.20886284112930298,-1,0.96875
1809,0.33951228857040405,-1,0.8125
1810,0.30253222584724426,-1,0.8125
1811,0.16327881813049316,-1,0.96875
1812,0.27604907751083374,-1,0.875
1813,0.13198156654834747,-1,0.9375
1814,0.19738484919071198,-1,0.90625
1815,0.3708665668964386,-1,0.8125
1816,0.3312545418739319,-1,0.84375
1817,0.24666161835193634,-1,0.90625
1818,0.17054897546768188,-1,0.9375
1819,0.45211881399154663,-1,0.84375
1820,0.17570403218269348,-1,0.9375
1821,0.173553466796875,-1,0.9375
1822,0.2915290296077728,-1,0.875
1823,0.27547964453697205,-1,0.875
1824,0.3669757843017578,-1,0.78125
1825,0.23810836672782898,-1,0.90625
1826,0.2513030469417572,-1,0.90625
1827,0.4473707377910614,-1,0.8125
1828,0.36319196224212646,-1,0.8125
1829,0.12082482874393463,-1,0.96875
1830,0.16622421145439148,-1,0.96875
1831,0.22203604876995087,-1,0.90625
1832,0.20317186415195465,-1,0.9375
1833,0.5259098410606384,-1,0.78125
1834,0.2931596040725708,-1,0.84375
1835,0.06807230412960052,-1,1
1836,0.22973217070102692,-1,0.875
1837,0.2698400020599365,-1,0.8125
1838,0.277981698513031,-1,0.84375
1839,0.16110287606716156,-1,0.96875
1840,0.17059068381786346,-1,0.9375
1841,0.12160970270633698,-1,1
1842,0.2739359140396118,-1,0.90625
1843,0.30557018518447876,-1,0.9375
1844,0.3283204138278961,-1,0.78125
1845,0.35803061723709106,-1,0.875
1846,0.254345178604126,-1,0.875
1847,0.29767292737960815,-1,0.875
1848,0.2388250082731247,-1,0.84375
1849,0.17388303577899933,-1,0.90625
1850,0.24560940265655518,-1,0.875
1851,0.11570705473423004,-1,0.96875
1852,0.29395297169685364,-1,0.875
1853,0.28103524446487427,-1,0.84375
1854,0.19511574506759644,-1,0.9375
1855,0.1896318644285202,-1,0.90625
1856,0.2280225306749344,-1,0.90625
1857,0.4306067228317261,-1,0.8125
1858,0.3432745933532715,-1,0.84375
1859,0.4836640954017639,-1,0.75
1860,0.15358975529670715,-1,0.9375
1861,0.33458927273750305,-1,0.78125
1862,0.25770050287246704,-1,0.875
1863,0.4821102023124695,-1,0.84375
1864,0.23164916038513184,-1,0.9375
1865,0.37257876992225647,-1,0.875
1866,0.13925108313560486,-1,0.96875
1867,0.2862403094768524,-1,0.90625
1868,0.37326398491859436,-1,0.875
1869,0.3200017213821411,-1,0.90625
1870,0.2089221030473709,-1,0.90625
1871,0.519582986831665,-1,0.75
1872,0.3641199469566345,-1,0.84375
1873,0.3315510153770447,-1,0.875
1874,0.2696625590324402,-1,0.875
1875,0.14318150281906128,-1,0.9375
1876,0.23480434715747833,-1,0.84375
1877,0.33098021149635315,-1,0.84375
1878,0.2429957538843155,-1,0.90625
1879,0.3443915545940399,-1,0.875
1880,0.47530651092529297,-1,0.84375
1881,0.3792027533054352,-1,0.84375
1882,0.28363025188446045,-1,0.875
1883,0.335492879152298,-1,0.8125
1884,0.34257936477661133,-1,0.78125
1885,0.29627200961112976,-1,0.875
1886,0.06544464826583862,-1,1
1887,0.3095807731151581,-1,0.84375
1888,0.2760958671569824,-1,0.90625
1889,0.1578691452741623,-1,0.90625
1890,0.3657938838005066,-1,0.90625
1891,0.328341543674469,-1,0.875
1892,0.24371817708015442,-1,0.90625
1893,0.29752811789512634,-1,0.8125
1894,0.16407668590545654,-1,0.9375
1895,0.2013123631477356,-1,0.90625
1896,0.1698310226202011,-1,0.875
1897,0.6165669560432434,-1,0.6875
1898,0.11194323003292084,-1,1
1899,0.1735304594039917,-1,0.9375
1900,0.21199339628219604,-1,0.90625
1901,0.27365657687187195,-1,0.84375
1902,0.22696033120155334,-1,0.875
1903,0.359640896320343,-1,0.84375
1904,0.3033563494682312,-1,0.84375
1905,0.5541921854019165,-1,0.78125
1906,0.33685654401779175,-1,0.90625
1907,0.30412817001342773,-1,0.875
1908,0.2965314984321594,-1,0.9375
1909,0.2613022029399872,-1,0.90625
1910,0.3898051977157593,-1,0.75
1911,0.17158371210098267,-1,0.96875
1912,0.28880831599235535,-1,0.90625
1913,0.3195442259311676,-1,0.90625
1914,0.27697715163230896,-1,0.90625
1915,0.28863897919654846,-1,0.84375
1916,0.37408024072647095,-1,0.78125
1917,0.18255144357681274,-1,0.9375
1918,0.13096611201763153,-1,0.96875
1919,0.09492108225822449,-1,1
1920,0.2578977942466736,-1,0.90625
1921,0.3906649947166443,-1,0.75
1922,0.18434996902942657,-1,0.90625
1923,0.3234023451805115,-1,0.78125
1924,0.15646478533744812,-1,0.9375
1925,0.3552529215812683,-1,0.8125
1926,0.2893122434616089,-1,0.875
1927,0.24547606706619263,-1,0.90625
1928,0.24188393354415894,-1,0.875
1929,0.2050403356552124,-1,0.90625
1930,0.3370390236377716,-1,0.875
1931,0.12234626710414886,-1,0.96875
1932,0.3034684956073761,-1,0.8125
1933,0.1706228256225586,-1,0.90625
1934,0.16736361384391785,-1,0.96875
1935,0.26748380064964294,-1,0.875
1936,0.1490652859210968,-1,0.9375
1937,0.36307448148727417,-1,0.875
1938,0.21198232471942902,-1,0.90625
1939,0.18072834610939026,-1,0.9375
1940,0.28046637773513794,-1,0.90625
1941,0.3183640241622925,-1,0.90625
1942,0.4090479016304016,-1,0.84375
1943,0.3410623073577881,-1,0.875
1944,0.3894575238227844,-1,0.8125
1945,0.1243838369846344,-1,0.96875
1946,0.20662519335746765,-1,0.90625
1947,0.4045277237892151,-1,0.875
1948,0.2307562679052353,-1,0.875
1949,0.13403332233428955,-1,0.96875
1950,0.14170978963375092,-1,0.9375
1951,0.32890087366104126,-1,0.875
1952,0.3292394280433655,-1,0.78125
1953,0.25558364391326904,-1,0.84375
1954,0.12139207124710083,-1,0.96875
1955,0.19336235523223877,-1,0.90625
1956,0.11941704899072647,-1,0.96875
1957,0.3352464437484741,-1,0.84375
1958,0.27877238392829895,-1,0.8125
1959,0.32593345642089844,-1,0.875
1960,0.12079969048500061,-1,0.96875
1961,0.15036728978157043,-1,0.9375
1962,0.2013808935880661,-1,0.84375
1963,0.12448075413703918,-1,0.96875
1964,0.2516219913959503,-1,0.875
1965,0.23192912340164185,-1,0.9375
1966,0.14140066504478455,-1,0.9375
1967,0.28280138969421387,-1,0.90625
1968,0.4162052869796753,-1,0.875
1969,0.32790935039520264,-1,0.90625
1970,0.4491981267929077,-1,0.875
1971,0.11571620404720306,-1,0.9375
1972,0.09224125742912292,-1,1
1973,0.2475002110004425,-1,0.875
1974,0.26919054985046387,-1,0.875
1975,0.5163416266441345,-1,0.8125
1976,0.1744881570339203,-1,0.875
1977,0.2825896143913269,-1,0.875
1978,0.3553866147994995,-1,0.78125
1979,0.34689417481422424,-1,0.875
1980,0.2600334882736206,-1,0.875
1981,0.3995315432548523,-1,0.84375
1982,0.32996416091918945,-1,0.84375
1983,0.1934596300125122,-1,0.875
1984,0.1438348889350891,-1,0.96875
1985,0.1308552622795105,-1,0.9375
1986,0.23159825801849365,-1,0.9375
1987,0.14757782220840454,-1,0.96875
1988,0.19394753873348236,-1,0.875
1989,0.0999264121055603,-1,0.96875
1990,0.19567620754241943,-1,0.90625
1991,0.15091755986213684,-1,0.96875
1992,0.14960020780563354,-1,0.9375
1993,0.640963077545166,-1,0.75
1994,0.10107451677322388,-1,0.96875
1995,0.31577208638191223,-1,0.84375
1996,0.45615988969802856,-1,0.78125
1997,0.2207760214805603,-1,0.90625
1998,0.22871915996074677,-1,0.96875
1999,0.21472004055976868,-1,0.875
2000,0.2216680943965912,-1,0.875
2001,0.09891106188297272,-1,0.96875
2002,0.277364581823349,-1,0.875
2003,0.5131785869598389,-1,0.75
2004,0.27543962001800537,-1,0.875
2005,0.20371675491333008,-1,0.90625
2006,0.318970263004303,-1,0.8125
2007,0.15271222591400146,-1,0.9375
2008,0.30818453431129456,-1,0.875
2009,0.2704958915710449,-1,0.90625
2010,0.17884016036987305,-1,0.90625
2011,0.12814924120903015,-1,0.9375
2012,0.3277730941772461,-1,0.8125
2013,0.2141706645488739,-1,0.875
2014,0.3311504125595093,-1,0.875
2015,0.1587299406528473,-1,0.9375
2016,0.17649893462657928,-1,0.875
2017,0.20139949023723602,-1,0.875
2018,0.20449751615524292,-1,0.9375
2019,0.1999894082546234,-1,0.9375
2020,0.20303410291671753,-1,0.90625
2021,0.39880746603012085,-1,0.78125
2022,0.20103421807289124,-1,0.875
2023,0.2632121741771698,-1,0.9375
2024,0.19441008567810059,-1,0.9375
2025,0.15094970166683197,-1,0.90625
2026,0.3308719992637634,-1,0.84375
2027,0.28125807642936707,-1,0.875
2028,0.34940600395202637,-1,0.875
2029,0.41952258348464966,-1,0.8125
2030,0.14302080869674683,-1,0.9375
2031,0.4231417179107666,-1,0.90625
2032,0.3757651448249817,-1,0.78125
2033,0.2656254172325134,-1,0.875
2034,0.43504831194877625,-1,0.8125
2035,0.12986721098423004,-1,0.96875
2036,0.35829663276672363,-1,0.875
2037,0.40479332208633423,-1,0.84375
2038,0.21273674070835114,-1,0.90625
2039,0.1798185110092163,-1,0.90625
2040,0.3378909230232239,-1,0.8125
2041,0.1983964890241623,-1,0.96875
2042,0.21879757940769196,-1,0.90625
2043,0.23915021121501923,-1,0.875
2044,0.3014785051345825,-1,0.84375
2045,0.2654131054878235,-1,0.90625
2046,0.262630820274353,-1,0.90625
2047,0.23070795834064484,-1,0.90625
2048,0.26590096950531006,-1,0.875
2049,0.44459572434425354,-1,0.84375
2050,0.16675397753715515,-1,0.9375
2051,0.254658967256546,-1,0.875
2052,0.26527032256126404,-1,0.90625
2053,0.11606021970510483,-1,0.9375
2054,0.19425976276397705,-1,0.9375
2055,0.22036698460578918,-1,0.90625
2056,0.3296612501144409,-1,0.9375
2057,0.24658837914466858,-1,0.90625
2058,0.26873815059661865,-1,0.9375
2059,0.2606426179409027,-1,0.875
2060,0.1765776425600052,-1,0.90625
2061,0.1447308212518692,-1,0.9375
2062,0.48586955666542053,-1,0.84375
2063,0.23778624832630157,-1,0.90625
2064,0.34054121375083923,-1,0.875
2065,0.2531757354736328,-1,0.9375
2066,0.19554314017295837,-1,0.9375
2067,0.37648579478263855,-1,0.78125
2068,0.18349118530750275,-1,0.875
2069,0.26964008808135986,-1,0.84375
2070,0.27771666646003723,-1,0.8125
2071,0.2520279884338379,-1,0.90625
2072,0.3038421869277954,-1,0.9375
2073,0.17130731046199799,-1,0.90625
2074,0.1528545469045639,-1,0.9375
2075,0.21447013318538666,-1,0.90625
2076,0.28483015298843384,-1,0.90625
2077,0.23945452272891998,-1,0.875
2078,0.32214653491973877,-1,0.9375
2079,0.35782909393310547,-1,0.90625
2080,0.2149343192577362,-1,0.90625
2081,0.3324635624885559,-1,0.84375
2082,0.2263188511133194,-1,0.875
2083,0.3221259117126465,-1,0.875
2084,0.31197500228881836,-1,0.84375
2085,0.17639511823654175,-1,0.9375
2086,0.24857443571090698,-1,0.84375
2087,0.36456412076950073,-1,0.8125
2088,0.3313230872154236,-1,0.875
2089,0.1401917040348053,-1,0.9375
2090,0.16033008694648743,-1,0.9375
2091,0.23045560717582703,-1,0.84375
2092,0.1602412462234497,-1,0.9375
2093,0.3575265109539032,-1,0.875
2094,0.3399953842163086,-1,0.90625
2095,0.22345148026943207,-1,0.875
2096,0.44391512870788574,-1,0.8125
2097,0.1928839385509491,-1,0.90625
2098,0.33917349576950073,-1,0.875
2099,0.3471686542034149,-1,0.84375
2100,0.1959414780139923,-1,0.875
2101,0.332410991191864,-1,0.875
2102,0.3001452386379242,-1,0.84375
2103,0.21274134516716003,-1,0.90625
2104,0.16007238626480103,-1,0.90625
2105,0.3098877966403961,-1,0.8125
2106,0.24390260875225067,-1,0.90625
2107,0.12398473918437958,-1,0.96875
2108,0.1924653947353363,-1,0.875
2109,0.26797524094581604,-1,0.84375
2110,0.33915263414382935,-1,0.875
2111,0.329254686832428,-1,0.84375
2112,0.23433321714401245,-1,0.96875
2113,0.23222850263118744,-1,0.9375
2114,0.2503580152988434,-1,0.8125
2115,0.27547550201416016,-1,0.875
2116,0.27128371596336365,-1,0.875
2117,0.33405840396881104,-1,0.8125
2118,0.16444166004657745,-1,0.9375
2119,0.21991491317749023,-1,0.90625
2120,0.17595553398132324,-1,0.9375
2121,0.2321375459432602,-1,0.90625
2122,0.2634846568107605,-1,0.875
2123,0.18165908753871918,-1,0.90625
2124,0.3482621908187866,-1,0.8125
2125,0.31150609254837036,-1,0.9375
2126,0.2595890760421753,-1,0.9375
2127,0.17685732245445251,-1,0.875
2128,0.3885484039783478,-1,0.90625
2129,0.2442179024219513,-1,0.875
2130,0.1760289967060089,-1,0.9375
2131,0.12603719532489777,-1,0.9375
2132,0.17026731371879578,-1,0.9375
2133,0.22412025928497314,-1,0.875
2134,0.23630169034004211,-1,0.9375
2135,0.28329142928123474,-1,0.90625
2136,0.36530160903930664,-1,0.90625
2137,0.17438293993473053,-1,0.9375
2138,0.14085175096988678,-1,0.9375
2139,0.12722615897655487,-1,0.96875
2140,0.22403182089328766,-1,0.9375
2141,0.166489839553833,-1,0.90625
2142,0.10874634981155396,-1,1
2143,0.22506371140480042,-1,0.96875
2144,0.28495705127716064,-1,0.84375
2145,0.14981219172477722,-1,0.90625
2146,0.22533434629440308,-1,0.90625
2147,0.08496597409248352,-1,0.96875
2148,0.18659210205078125,-1,0.9375
2149,0.15077412128448486,-1,0.90625
2150,0.1222010999917984,-1,0.96875
2151,0.2240765541791916,-1,0.90625
2152,0.11361289769411087,-1,0.96875
2153,0.18801110982894897,-1,0.9375
2154,0.24789640307426453,-1,0.90625
2155,0.17610740661621094,-1,0.9375
2156,0.3148960471153259,-1,0.84375
2157,0.301138699054718,-1,0.8125
2158,0.13230282068252563,-1,0.9375
2159,0.1585458666086197,-1,0.9375
2160,0.08525465428829193,-1,1
2161,0.30871930718421936,-1,0.8125
2162,0.19902420043945312,-1,0.90625
2163,0.2647179961204529,-1,0.875
2164,0.43605008721351624,-1,0.84375
2165,0.07777371257543564,-1,0.9375
2166,0.16276094317436218,-1,0.9375
2167,0.06367853283882141,-1,1
2168,0.17671021819114685,-1,0.90625
2169,0.2540215849876404,-1,0.875
2170,0.09365959465503693,-1,0.9375
2171,0.16628876328468323,-1,0.90625
2172,0.13821196556091309,-1,0.96875
2173,0.28184422850608826,-1,0.84375
2174,0.3949865698814392,-1,0.875
2175,0.2288021445274353,-1,0.96875
2176,0.15588033199310303,-1,0.875
2177,0.18079277873039246,-1,0.9375
2178,0.3766912817955017,-1,0.84375
2179,0.0766354352235794,-1,0.96875
2180,0.10613295435905457,-1,0.9375
